iter	MAE
1515	0.1171330403
1516	0.1171322599
1517	0.1171298196
1518	0.1171276735
1519	0.1171249867
1520	0.1171218846
1521	0.1171214789
1522	0.1171195581
1523	0.1171187003
1524	0.1171143892
1525	0.1171107717
1526	0.117107898
1527	0.1171064128
1528	0.11710544
1529	0.1171044963
1530	0.1171041511
1531	0.1171035691
1532	0.1170994036
1533	0.1170973431
1534	0.1170965538
1535	0.1170948613
1536	0.1170937004
1537	0.1170925185
1538	0.1170906479
1539	0.1170895679
1540	0.1170891848
1541	0.1170876429
1542	0.1170854546
1543	0.1170844866
1544	0.1170815121
1545	0.1170787597
1546	0.1170770701
1547	0.1170766352
1548	0.1170747135
1549	0.1170699802
1550	0.1170692426
1551	0.1170683431
1552	0.1170656197
1553	0.1170646456
1554	0.1170620105
1555	0.1170607745
1556	0.1170595476
1557	0.1170578254
1558	0.1170572439
1559	0.1170561897
1560	0.1170545756
1561	0.1170508144
1562	0.1170503739
1563	0.1170475924
1564	0.1170429027
1565	0.1170417155
1566	0.1170410051
1567	0.1170379761
1568	0.1170373491
1569	0.1170372576
1570	0.1170344916
1571	0.1170333181
1572	0.1170324723
1573	0.1170311727
1574	0.1170267712
1575	0.1170247468
1576	0.1170224365
1577	0.1170209977
1578	0.1170194703
1579	0.1170166302
1580	0.1170149488
1581	0.1170128049
1582	0.1170098975
1583	0.1170092218
1584	0.1170090892
1585	0.1170080793
1586	0.1170075926
1587	0.1170037138
1588	0.1170018334
1589	0.1169988108
1590	0.1169976739
1591	0.116995154
1592	0.1169944019
1593	0.1169942028
1594	0.1169929732
1595	0.1169917656
1596	0.1169904007
1597	0.1169880749
1598	0.1169865773
1599	0.1169810613
1600	0.1169791912
1601	0.1169778695
1602	0.1169775363
1603	0.1169751601
1604	0.1169743861
1605	0.1169718329
1606	0.1169680019
1607	0.1169664985
1608	0.116965875
1609	0.1169643114
1610	0.1169605384
1611	0.1169593169
1612	0.1169557556
1613	0.1169539538
1614	0.1169522248
1615	0.1169491839
1616	0.1169476031
1617	0.1169448072
1618	0.1169440816
1619	0.1169428547
1620	0.1169406772
1621	0.1169384373
1622	0.1169368236
1623	0.1169358795
1624	0.1169357502
1625	0.1169326052
1626	0.1169321054
1627	0.1169309971
1628	0.1169265998
1629	0.1169229852
1630	0.1169208332
1631	0.1169200462
1632	0.1169176318
1633	0.1169147137
1634	0.1169110943
1635	0.1169108898
1636	0.1169097996
1637	0.1169052857
1638	0.1169030573
1639	0.1169015822
1640	0.11689916
1641	0.1168980263
1642	0.116895274
1643	0.116894655
1644	0.1168944499
1645	0.1168941405
1646	0.116892282
1647	0.1168906658
1648	0.1168904202
1649	0.1168890333
1650	0.1168886431
1651	0.1168861957
1652	0.1168852729
1653	0.1168851232
1654	0.1168847304
1655	0.1168840449
1656	0.1168838944
1657	0.1168822444
1658	0.1168802745
1659	0.1168793729
1660	0.1168790634
1661	0.1168767166
1662	0.1168755272
1663	0.116870601
1664	0.1168703001
1665	0.1168696108
1666	0.1168694814
1667	0.1168693116
1668	0.116868775
1669	0.1168679632
1670	0.1168674613
1671	0.1168663198
1672	0.1168626546
1673	0.1168594352
1674	0.1168566612
1675	0.1168562205
1676	0.1168558844
1677	0.1168546759
1678	0.1168537217
1679	0.1168516266
1680	0.1168514475
1681	0.116846957
1682	0.1168458124
1683	0.116844236
1684	0.1168436171
1685	0.1168393906
1686	0.1168360336
1687	0.1168358567
1688	0.1168338975
1689	0.1168308468
1690	0.1168288238
1691	0.116828768
1692	0.1168270123
1693	0.1168263377
1694	0.1168238637
1695	0.1168216089
1696	0.1168187797
1697	0.1168180891
1698	0.1168176811
1699	0.1168167556
1700	0.1168147571
1701	0.1168132031
1702	0.1168110494
1703	0.1168107105
1704	0.1168094734
1705	0.116806126
1706	0.1168044507
1707	0.1168032908
1708	0.1168026164
1709	0.1168024296
1710	0.1167988712
1711	0.1167963113
1712	0.1167931969
1713	0.1167902659
1714	0.1167880587
1715	0.1167860397
1716	0.1167841562
1717	0.11678326
1718	0.1167829662
1719	0.1167799053
1720	0.1167786661
1721	0.1167778792
1722	0.1167775034
1723	0.1167751069
1724	0.1167729188
1725	0.116771618
1726	0.1167684085
1727	0.1167673858
1728	0.1167669504
1729	0.1167651636
1730	0.1167640342
1731	0.116762165
1732	0.1167620479
1733	0.1167614454
1734	0.1167606638
1735	0.116759312
1736	0.116758118
1737	0.1167555661
1738	0.1167544525
1739	0.1167539837
1740	0.1167509694
1741	0.1167491077
1742	0.1167483937
1743	0.1167440633
1744	0.1167430245
1745	0.1167407454
1746	0.11674028
1747	0.1167386183
1748	0.1167354226
1749	0.1167328273
1750	0.1167319731
1751	0.1167281729
1752	0.1167260471
1753	0.1167245925
1754	0.116721351
1755	0.1167203242
1756	0.1167175501
1757	0.1167160336
1758	0.1167148485
1759	0.1167121537
1760	0.1167092605
1761	0.1167082341
1762	0.1167068356
1763	0.11670538
1764	0.1167044244
1765	0.1167034339
1766	0.1167019994
1767	0.1167014202
1768	0.116699158
1769	0.1166973163
1770	0.1166970411
1771	0.1166943877
1772	0.1166936915
1773	0.1166905216
1774	0.1166889636
1775	0.116688379
1776	0.1166880384
1777	0.1166854224
1778	0.1166846443
1779	0.1166823595
1780	0.1166815133
1781	0.116680752
1782	0.1166793858
1783	0.116676096
1784	0.1166713862
1785	0.1166697039
1786	0.1166687751
1787	0.1166669702
1788	0.116666076
1789	0.1166619487
1790	0.11666149
1791	0.1166613201
1792	0.1166606385
1793	0.116659737
1794	0.1166574449
1795	0.1166561407
1796	0.1166539689
1797	0.1166516609
1798	0.1166489169
1799	0.116648739
1800	0.1166476381
1801	0.1166470756
1802	0.1166467285
1803	0.1166446395
1804	0.1166441916
1805	0.1166414124
1806	0.1166376589
1807	0.1166350042
1808	0.1166331909
1809	0.1166317876
1810	0.1166308499
1811	0.1166304864
1812	0.1166288911
1813	0.1166268965
1814	0.1166235042
1815	0.1166222598
1816	0.1166215264
1817	0.1166193266
1818	0.1166191928
1819	0.1166184638
1820	0.1166182961
1821	0.1166181192
1822	0.1166153151
1823	0.1166136178
1824	0.1166133362
1825	0.1166117911
1826	0.1166115503
1827	0.1166109978
1828	0.1166070302
1829	0.1166035801
1830	0.1166029629
1831	0.1166025151
1832	0.1166023511
1833	0.1165996505
1834	0.1165994083
1835	0.1165937594
1836	0.1165929044
1837	0.1165915907
1838	0.1165903042
1839	0.1165890821
1840	0.1165883743
1841	0.116587394
1842	0.1165862513
1843	0.116586196
1844	0.1165847503
1845	0.1165841206
1846	0.1165835928
1847	0.1165814278
1848	0.1165797807
1849	0.1165772888
1850	0.1165758469
1851	0.1165746388
1852	0.1165734132
1853	0.1165727083
1854	0.1165705971
1855	0.1165674657
1856	0.1165644522
1857	0.1165638612
1858	0.116561709
1859	0.1165582859
1860	0.1165575048
1861	0.1165564152
1862	0.1165552407
1863	0.1165550376
1864	0.116554691
1865	0.1165533537
1866	0.1165530292
1867	0.1165524602
1868	0.1165508792
1869	0.1165501839
1870	0.1165492799
1871	0.1165471809
1872	0.1165465751
1873	0.1165448319
1874	0.1165440611
1875	0.1165412447
1876	0.1165393084
1877	0.1165391818
1878	0.1165390596
1879	0.1165376823
1880	0.1165339802
1881	0.1165320329
1882	0.116530947
1883	0.1165295661
1884	0.1165275914
1885	0.1165254112
1886	0.1165253654
1887	0.1165247718
1888	0.1165234199
1889	0.1165215788
1890	0.1165201205
1891	0.1165179391
1892	0.1165175017
1893	0.1165166222
1894	0.1165160803
1895	0.1165146968
1896	0.1165139373
1897	0.1165116398
1898	0.1165090326
1899	0.1165072207
1900	0.116505678
1901	0.1165038771
1902	0.1164990476
1903	0.1164982281
1904	0.1164975599
1905	0.1164952777
1906	0.1164937359
1907	0.1164912869
1908	0.1164906466
1909	0.1164876659
1910	0.1164847442
1911	0.1164829655
1912	0.1164794854
1913	0.1164790025
1914	0.1164779355
1915	0.1164736414
1916	0.1164726308
1917	0.1164715161
1918	0.1164703359
1919	0.116470014
1920	0.1164693299
1921	0.1164679529
1922	0.1164662333
1923	0.1164660464
1924	0.1164626192
1925	0.1164610042
1926	0.1164576626
1927	0.1164550523
1928	0.1164543888
1929	0.116452543
1930	0.1164484574
1931	0.1164473741
1932	0.1164450377
1933	0.1164418654
1934	0.1164414602
1935	0.1164388007
1936	0.1164380188
1937	0.1164365817
1938	0.1164342228
1939	0.116434111
1940	0.1164337698
1941	0.1164322597
1942	0.1164310553
1943	0.1164278258
1944	0.1164275517
1945	0.1164233344
1946	0.1164228039
1947	0.1164206835
1948	0.1164196246
1949	0.1164188803
1950	0.1164182647
1951	0.1164167659
1952	0.1164151712
1953	0.1164132227
1954	0.1164121277
1955	0.1164088428
1956	0.1164055734
1957	0.11640535
1958	0.1164041415
1959	0.1164024501
1960	0.1164005466
1961	0.1163983926
1962	0.1163955476
1963	0.1163919589
1964	0.1163913066
1965	0.1163907136
1966	0.1163887125
1967	0.1163876738
1968	0.1163860915
1969	0.1163825336
1970	0.1163792039
1971	0.116378015
1972	0.1163772111
1973	0.1163743578
1974	0.1163734604
1975	0.1163718105
1976	0.1163714906
1977	0.1163712843
1978	0.1163705237
1979	0.1163696611
1980	0.1163692915
1981	0.116366235
1982	0.1163661104
1983	0.1163660333
1984	0.116365856
1985	0.1163649891
1986	0.1163643207
1987	0.116360741
1988	0.1163598411
1989	0.1163580945
1990	0.1163569186
1991	0.1163568737
1992	0.1163561676
1993	0.1163558413
1994	0.1163544038
1995	0.1163534645
1996	0.116353137
1997	0.1163530974
1998	0.1163513418
1999	0.1163496378
2000	0.116349548
2001	0.1163471397
2002	0.1163448662
2003	0.116343821
2004	0.1163405899
2005	0.1163382497
2006	0.1163360049
2007	0.1163345445
2008	0.1163333268
2009	0.1163316096
2010	0.1163314284
2011	0.1163305754
2012	0.1163304932
2013	0.1163289508
2014	0.116325076
2015	0.1163230207
2016	0.1163210423
2017	0.1163176221
2018	0.1163131852
2019	0.1163121089
2020	0.1163119181
2021	0.1163104386
2022	0.1163099389
2023	0.1163096305
2024	0.1163083527
2025	0.116307554
2026	0.1163065425
2027	0.1163048558
2028	0.1163044862
2029	0.1163040945
2030	0.1163037508
2031	0.1162993716
2032	0.1162979598
2033	0.1162978476
2034	0.1162970015
2035	0.1162957709
2036	0.1162923539
2037	0.1162922144
2038	0.11629022
2039	0.1162884624
2040	0.1162862776
2041	0.1162846492
2042	0.116280797
2043	0.1162774334
2044	0.1162758815
2045	0.116272708
2046	0.1162726352
2047	0.1162713907
2048	0.1162711451
2049	0.1162709576
2050	0.116269048
2051	0.1162672197
2052	0.1162670227
2053	0.1162638833
2054	0.1162629564
2055	0.1162580305
2056	0.1162563229
2057	0.1162562254
2058	0.1162556901
2059	0.1162544921
2060	0.1162536346
2061	0.1162531967
2062	0.1162505586
2063	0.1162488148
2064	0.1162481544
2065	0.1162465552
2066	0.1162452751
2067	0.1162401501
2068	0.1162400314
2069	0.116239001
2070	0.116237853
2071	0.1162362153
2072	0.116233857
2073	0.1162329724
2074	0.1162312364
2075	0.1162307669
2076	0.1162294418
2077	0.1162282267
2078	0.1162273136
2079	0.1162272499
2080	0.1162257544
2081	0.1162256436
2082	0.1162248868
2083	0.1162243646
2084	0.1162223761
2085	0.1162179961
2086	0.1162151364
2087	0.1162134945
2088	0.1162126119
2089	0.1162113223
2090	0.1162106216
2091	0.1162097746
2092	0.1162088102
2093	0.1162064418
2094	0.1162021213
2095	0.1162012639
2096	0.1162006746
2097	0.1161986896
2098	0.1161961273
2099	0.1161952049
2100	0.1161947387
2101	0.1161944709
2102	0.1161939574
2103	0.1161933437
2104	0.1161925415
2105	0.1161922269
2106	0.1161908727
2107	0.1161904715
2108	0.1161888005
2109	0.1161879189
2110	0.1161866654
2111	0.1161852375
2112	0.1161845666
2113	0.1161826538
2114	0.1161816767
2115	0.1161811219
2116	0.1161804457
2117	0.1161802216
2118	0.116177955
2119	0.1161774923
2120	0.1161748682
2121	0.1161734631
2122	0.1161730052
2123	0.1161678112
2124	0.1161672474
2125	0.1161645998
2126	0.116162915
2127	0.1161596412
2128	0.1161592751
2129	0.1161575301
2130	0.116155824
2131	0.1161552561
2132	0.1161546926
2133	0.1161546325
2134	0.1161543382
2135	0.1161534773
2136	0.1161521052
2137	0.116149842
2138	0.1161494036
2139	0.1161487353
2140	0.1161474828
2141	0.116146228
2142	0.1161460022
2143	0.1161450452
2144	0.1161448454
2145	0.1161431229
2146	0.1161399373
2147	0.1161379304
2148	0.1161373332
2149	0.1161342526
2150	0.116132469
2151	0.1161308513
2152	0.116129551
2153	0.1161283859
2154	0.1161258718
2155	0.1161256172
2156	0.1161251309
2157	0.1161213617
2158	0.1161182232
2159	0.1161166206
2160	0.1161149538
2161	0.116113817
2162	0.1161105989
2163	0.1161092662
2164	0.116105507
2165	0.1161042587
2166	0.1161037063
2167	0.1161032661
2168	0.116102677
2169	0.1161017744
2170	0.1160998849
2171	0.1160991118
2172	0.11609814
2173	0.1160965728
2174	0.1160951574
2175	0.1160941411
2176	0.11609329
2177	0.1160912481
2178	0.116090549
2179	0.1160899424
2180	0.1160890127
2181	0.1160881233
2182	0.1160855947
2183	0.1160835198
2184	0.1160816402
2185	0.1160810583
2186	0.1160768205
2187	0.1160751025
2188	0.1160707676
2189	0.1160706246
2190	0.1160685434
2191	0.116067251
2192	0.1160662221
2193	0.1160652381
2194	0.1160626411
2195	0.1160599497
2196	0.1160588255
2197	0.116057617
2198	0.1160539406
2199	0.1160524611
2200	0.116051636
2201	0.1160510739
2202	0.1160503325
2203	0.1160500579
2204	0.1160489936
2205	0.1160472369
2206	0.1160470098
2207	0.116045734
2208	0.1160451428
2209	0.1160439279
2210	0.1160403524
2211	0.1160372516
2212	0.1160361273
2213	0.1160344816
2214	0.1160343775
2215	0.1160343465
2216	0.1160339584
2217	0.116029535
2218	0.1160276183
2219	0.1160271514
2220	0.1160261097
2221	0.1160256901
2222	0.1160253853
2223	0.1160244939
2224	0.1160235045
2225	0.1160207084
2226	0.1160189498
2227	0.116018279
2228	0.11601457
2229	0.1160125414
2230	0.1160112163
2231	0.1160107486
2232	0.116008445
2233	0.1160071011
2234	0.1160041148
2235	0.1160027624
2236	0.116000737
2237	0.1159997612
2238	0.115998842
2239	0.115997671
2240	0.1159963363
2241	0.115993069
2242	0.1159916861
2243	0.1159882945
2244	0.1159859797
2245	0.1159844226
2246	0.1159826491
2247	0.1159818232
2248	0.1159811056
2249	0.115978899
2250	0.1159773743
2251	0.1159758995
2252	0.1159748957
2253	0.1159744551
2254	0.1159710165
2255	0.1159701329
2256	0.1159678624
2257	0.1159670746
2258	0.1159659281
2259	0.1159657976
2260	0.1159645594
2261	0.1159633842
2262	0.1159625747
2263	0.1159618454
2264	0.115961057
2265	0.1159604879
2266	0.1159602578
2267	0.1159591425
2268	0.115957303
2269	0.1159563926
2270	0.1159540658
2271	0.1159531324
2272	0.1159522701
2273	0.1159513113
2274	0.1159503185
2275	0.115948116
2276	0.1159465968
2277	0.1159454852
2278	0.1159447689
2279	0.1159436285
2280	0.1159434077
2281	0.1159430888
2282	0.1159417369
2283	0.115939249
2284	0.1159378916
2285	0.1159356152
2286	0.1159327072
2287	0.1159312156
2288	0.115929036
2289	0.1159271876
2290	0.1159257985
2291	0.1159228577
2292	0.1159205072
2293	0.1159169474
2294	0.1159134756
2295	0.1159112032
2296	0.1159101352
2297	0.1159086056
2298	0.1159040955
2299	0.115902752
2300	0.1159015245
2301	0.1158996574
2302	0.1158983416
2303	0.1158975502
2304	0.1158971679
2305	0.1158953247
2306	0.115894744
2307	0.1158937669
2308	0.1158928137
2309	0.1158920322
2310	0.115889812
2311	0.1158882717
2312	0.1158875937
2313	0.1158864112
2314	0.1158844218
2315	0.1158832752
2316	0.1158826095
2317	0.1158811096
2318	0.1158797536
2319	0.115876957
2320	0.1158729404
2321	0.1158718003
2322	0.1158700904
2323	0.1158696908
2324	0.1158689725
2325	0.1158660831
2326	0.1158644527
2327	0.1158642407
2328	0.1158641099
2329	0.1158638119
2330	0.1158595573
2331	0.1158593568
2332	0.1158582567
2333	0.1158573939
2334	0.1158562423
2335	0.1158526519
2336	0.1158509732
2337	0.1158507894
2338	0.1158494892
2339	0.1158476679
2340	0.1158472104
2341	0.1158459285
2342	0.1158457919
2343	0.115844461
2344	0.1158421611
2345	0.1158419036
2346	0.1158397866
2347	0.115836242
2348	0.1158361601
2349	0.1158346618
2350	0.1158345259
2351	0.1158336525
2352	0.1158333598
2353	0.11583177
2354	0.1158299517
2355	0.1158288588
2356	0.1158281059
2357	0.1158239876
2358	0.1158229341
2359	0.1158216335
2360	0.1158213294
2361	0.1158208068
2362	0.1158189602
2363	0.1158188204
2364	0.1158183473
2365	0.1158164681
2366	0.1158150341
2367	0.1158126562
2368	0.1158120554
2369	0.1158106335
2370	0.1158080905
2371	0.1158079707
2372	0.1158040186
2373	0.1158022599
2374	0.1158006238
2375	0.1157999754
2376	0.115798745
2377	0.1157964262
2378	0.1157949542
2379	0.1157939558
2380	0.1157888233
2381	0.1157867496
2382	0.1157853186
2383	0.1157844319
2384	0.1157828789
2385	0.1157811196
2386	0.1157806974
2387	0.1157790037
2388	0.1157759057
2389	0.115775463
2390	0.1157750286
2391	0.1157740684
2392	0.1157719123
2393	0.1157698844
2394	0.115767795
2395	0.115766241
2396	0.1157642743
2397	0.1157609799
2398	0.1157588462
2399	0.1157561056
2400	0.1157535676
2401	0.1157534019
2402	0.1157516822
2403	0.1157493368
2404	0.1157477283
2405	0.1157447202
2406	0.1157435696
2407	0.1157419042
2408	0.1157411038
2409	0.1157386779
2410	0.1157367973
2411	0.1157334026
2412	0.1157315429
2413	0.1157313703
2414	0.1157289065
2415	0.115728827
2416	0.1157260069
2417	0.1157236627
2418	0.1157229222
2419	0.1157221652
2420	0.1157197555
2421	0.1157192154
2422	0.1157181229
2423	0.1157160064
2424	0.1157156629
2425	0.1157143658
2426	0.115713567
2427	0.1157094314
2428	0.1157086261
2429	0.115707826
2430	0.1157068348
2431	0.1157049719
2432	0.1157045555
2433	0.1157039211
2434	0.1157016287
2435	0.1156997897
2436	0.1156989503
2437	0.1156977089
2438	0.1156976153
2439	0.11569424
2440	0.115692489
2441	0.1156913755
2442	0.115690416
2443	0.1156897639
2444	0.1156894527
2445	0.1156890353
2446	0.115687388
2447	0.1156852942
2448	0.1156849324
2449	0.1156845234
2450	0.1156835108
2451	0.1156831939
2452	0.1156831467
2453	0.1156830215
2454	0.1156823592
2455	0.1156795332
2456	0.1156767498
2457	0.1156747639
2458	0.1156729266
2459	0.11567148
2460	0.1156697864
2461	0.1156691263
2462	0.1156686696
2463	0.1156671783
2464	0.115667066
2465	0.1156665274
2466	0.1156657434
2467	0.115664759
2468	0.1156645753
2469	0.115661614
2470	0.115661387
2471	0.115660632
2472	0.1156581519
2473	0.1156553984
2474	0.115654661
2475	0.11565399
2476	0.1156525024
2477	0.1156510662
2478	0.1156503845
2479	0.1156501512
2480	0.1156493209
2481	0.1156468569
2482	0.1156460811
2483	0.1156453418
2484	0.1156446454
2485	0.1156442077
2486	0.1156439075
2487	0.1156414394
2488	0.1156400275
2489	0.1156389688
2490	0.1156385256
2491	0.1156382166
2492	0.1156378635
2493	0.1156362399
2494	0.1156354513
2495	0.1156352935
2496	0.1156344073
2497	0.1156342316
2498	0.1156332466
2499	0.1156320732
2500	0.1156306356
2501	0.1156297283
2502	0.1156293009
2503	0.1156286501
2504	0.1156263013
2505	0.1156255193
2506	0.1156253814
2507	0.1156235969
2508	0.1156219334
2509	0.1156210654
2510	0.115620036
2511	0.1156199821
2512	0.1156186253
2513	0.1156173677
2514	0.1156160951
2515	0.1156123401
2516	0.1156117
2517	0.115611616
2518	0.1156095706
2519	0.1156086456
2520	0.1156085872
2521	0.1156084688
2522	0.1156073573
2523	0.1156060671
2524	0.1156046208
2525	0.1156042835
2526	0.1156030521
2527	0.1156027115
2528	0.1156016952
2529	0.1156014294
2530	0.1155998244
2531	0.115598995
2532	0.1155983276
2533	0.1155973439
2534	0.1155972459
2535	0.1155970196
2536	0.115596546
2537	0.1155959279
2538	0.1155952779
2539	0.1155935465
2540	0.1155915462
2541	0.1155886154
2542	0.1155859584
2543	0.1155842364
2544	0.1155817354
2545	0.1155808409
2546	0.1155787107
2547	0.1155778875
2548	0.1155761645
2549	0.1155745858
2550	0.1155740095
2551	0.1155726032
2552	0.1155716613
2553	0.1155715446
2554	0.1155700294
2555	0.1155689729
2556	0.1155686336
2557	0.1155671804
2558	0.115565911
2559	0.1155641337
2560	0.11556344
2561	0.1155622862
2562	0.1155612769
2563	0.1155605271
2564	0.1155597288
2565	0.1155591185
2566	0.1155579961
2567	0.1155568249
2568	0.1155538059
2569	0.1155521341
2570	0.115551469
2571	0.1155511195
2572	0.1155498563
2573	0.1155476497
2574	0.115545749
2575	0.1155447189
2576	0.1155443429
2577	0.1155429252
2578	0.1155425243
2579	0.1155422155
2580	0.1155421267
2581	0.1155419679
2582	0.1155407365
2583	0.1155387477
2584	0.1155380945
2585	0.1155367811
2586	0.1155344538
2587	0.1155319279
2588	0.1155315167
2589	0.1155314087
2590	0.115531099
2591	0.1155303553
2592	0.115529647
2593	0.1155277623
2594	0.1155274067
2595	0.1155262142
2596	0.1155260191
2597	0.1155236493
2598	0.1155228903
2599	0.1155226046
2600	0.1155214975
2601	0.1155198775
2602	0.1155198037
2603	0.1155197128
2604	0.1155182187
2605	0.1155169789
2606	0.1155159572
2607	0.1155139353
2608	0.1155115301
2609	0.1155114151
2610	0.1155109793
2611	0.1155106661
2612	0.1155098018
2613	0.115509549
2614	0.1155081078
2615	0.1155076815
2616	0.1155071912
2617	0.1155070283
2618	0.1155047452
2619	0.1155040153
2620	0.1155034569
2621	0.1155030261
2622	0.1155024198
2623	0.1155016757
2624	0.1155002661
2625	0.1154996364
2626	0.1154993038
2627	0.1154980427
2628	0.115497213
2629	0.1154954862
2630	0.1154952782
2631	0.1154946618
2632	0.115494439
2633	0.1154934573
2634	0.1154929412
2635	0.115492651
2636	0.1154906977
2637	0.1154879736
2638	0.1154871279
2639	0.1154869703
2640	0.1154861932
2641	0.1154838503
2642	0.115482903
2643	0.1154809684
2644	0.1154803807
2645	0.1154802872
2646	0.1154793466
2647	0.1154788565
2648	0.1154756356
2649	0.1154736274
2650	0.1154713905
2651	0.1154703536
2652	0.1154694205
2653	0.1154676844
2654	0.11546664
2655	0.1154657116
2656	0.1154648846
2657	0.1154640585
2658	0.115462144
2659	0.1154600552
2660	0.1154586325
2661	0.115457801
2662	0.1154555777
2663	0.1154540335
2664	0.1154515824
2665	0.1154498775
2666	0.1154489984
2667	0.1154477597
2668	0.115446036
2669	0.1154457607
2670	0.1154440026
2671	0.115443189
2672	0.1154428225
2673	0.1154398032
2674	0.115439432
2675	0.1154387819
2676	0.1154371554
2677	0.1154356654
2678	0.1154355962
2679	0.1154352905
2680	0.1154347234
2681	0.1154341449
2682	0.1154321609
2683	0.1154284201
2684	0.1154257824
2685	0.1154229882
2686	0.1154213823
2687	0.1154206535
2688	0.1154198619
2689	0.1154169133
2690	0.1154163283
2691	0.1154150537
2692	0.115414527
2693	0.1154134108
2694	0.115412002
2695	0.1154100047
2696	0.1154092438
2697	0.1154071062
2698	0.1154041901
2699	0.1154034162
2700	0.1154009064
2701	0.1153998536
2702	0.1153974395
2703	0.115395973
2704	0.1153947906
2705	0.11539444
2706	0.115393664
2707	0.115392813
2708	0.1153905133
2709	0.1153894208
2710	0.1153860619
2711	0.1153847009
2712	0.11538318
2713	0.1153823937
2714	0.1153804358
2715	0.1153790421
2716	0.1153779046
2717	0.1153764235
2718	0.1153746289
2719	0.115373733
2720	0.1153730076
2721	0.1153706696
2722	0.115369094
2723	0.1153666531
2724	0.1153640202
2725	0.1153635141
2726	0.1153611014
2727	0.115360615
2728	0.1153565974
2729	0.1153558724
2730	0.1153540794
2731	0.1153526771
2732	0.1153525728
2733	0.1153515015
2734	0.115348334
2735	0.1153470967
2736	0.1153467767
2737	0.1153457059
2738	0.1153453489
2739	0.1153448863
2740	0.1153447154
2741	0.1153443969
2742	0.1153432987
2743	0.1153415018
2744	0.1153394669
2745	0.1153385074
2746	0.1153373042
2747	0.1153368333
2748	0.1153342902
2749	0.1153342031
2750	0.1153336807
2751	0.1153312241
2752	0.1153310553
2753	0.115330879
2754	0.1153303263
2755	0.1153282809
2756	0.1153269713
2757	0.1153255398
2758	0.1153251731
2759	0.1153249486
2760	0.1153240705
2761	0.1153228706
2762	0.1153220579
2763	0.1153213868
2764	0.1153200525
2765	0.1153200036
2766	0.1153182058
2767	0.1153170283
2768	0.1153163571
2769	0.1153160095
2770	0.1153157768
2771	0.1153135274
2772	0.1153123726
2773	0.1153108921
2774	0.115310685
2775	0.1153096158
2776	0.1153079344
2777	0.115307007
2778	0.1153055576
2779	0.1153054498
2780	0.1153037699
2781	0.1153036738
2782	0.1153029301
2783	0.1153022867
2784	0.1153014467
2785	0.1153011119
2786	0.1152995234
2787	0.1152965366
2788	0.1152960013
2789	0.1152947638
2790	0.1152908453
2791	0.115289314
2792	0.1152877233
2793	0.1152868548
2794	0.1152865183
2795	0.1152826019
2796	0.1152808238
2797	0.1152795284
2798	0.1152777697
2799	0.1152774931
2800	0.1152759995
2801	0.1152756856
2802	0.1152748166
2803	0.1152746728
2804	0.1152741049
2805	0.1152740242
2806	0.1152726156
2807	0.1152690458
2808	0.115268842
2809	0.1152685419
2810	0.1152684895
2811	0.1152677673
2812	0.1152665105
2813	0.1152654147
2814	0.115265359
2815	0.1152614049
2816	0.115260704
2817	0.1152603588
2818	0.1152584337
2819	0.1152572382
2820	0.1152568238
2821	0.1152559861
2822	0.1152551133
2823	0.1152545505
2824	0.1152539122
2825	0.1152530116
2826	0.1152499163
2827	0.1152498136
2828	0.1152489792
2829	0.1152488241
2830	0.1152473736
2831	0.1152457949
2832	0.1152452267
2833	0.1152449605
2834	0.1152430632
2835	0.1152421916
2836	0.1152419158
2837	0.1152407062
2838	0.1152398847
2839	0.1152395649
2840	0.1152387215
2841	0.1152385319
2842	0.1152384623
2843	0.1152380817
2844	0.1152371571
2845	0.1152368199
2846	0.1152357706
2847	0.115235458
2848	0.1152347047
2849	0.1152345416
2850	0.1152335603
2851	0.1152330172
2852	0.1152317894
2853	0.1152301885
2854	0.1152289386
2855	0.1152281925
2856	0.1152254184
2857	0.115223961
2858	0.1152235186
2859	0.1152226342
2860	0.1152222069
2861	0.1152207258
2862	0.1152205247
2863	0.1152187808
2864	0.1152176975
2865	0.1152169032
2866	0.1152159567
2867	0.1152150244
2868	0.1152135768
2869	0.1152135019
2870	0.1152128755
2871	0.1152121756
2872	0.115210387
2873	0.1152097675
2874	0.1152091888
2875	0.1152087786
2876	0.1152079953
2877	0.1152078788
2878	0.1152072037
2879	0.11520642
2880	0.115205638
2881	0.1152046967
2882	0.1152038902
2883	0.1152038598
2884	0.1152038131
2885	0.1152031103
2886	0.1152018828
2887	0.1152011403
2888	0.115200685
2889	0.1151997521
2890	0.1151990455
2891	0.1151981476
2892	0.1151962439
2893	0.1151956379
2894	0.1151952106
2895	0.1151949699
2896	0.1151946423
2897	0.1151920458
2898	0.1151905701
2899	0.1151899008
2900	0.1151897824
2901	0.1151883513
2902	0.1151875718
2903	0.1151865446
2904	0.1151860106
2905	0.1151823931
2906	0.115180128
2907	0.1151792854
2908	0.1151772364
2909	0.1151768576
2910	0.1151759145
2911	0.1151752406
2912	0.1151741722
2913	0.1151726323
2914	0.1151711626
2915	0.1151710952
2916	0.1151698008
2917	0.1151685133
2918	0.1151678976
2919	0.1151671869
2920	0.1151651428
2921	0.115164545
2922	0.1151644052
2923	0.1151642005
2924	0.1151634912
2925	0.1151626285
2926	0.1151625975
2927	0.1151621752
2928	0.1151614071
2929	0.1151589232
